time_seconds,PM3,PM4,PM5,PM6,PM7,PM8,CC8,CC9,CC10,PA1,SA1,CR1
1.606000000e+01,-4.072683145e-06,-1.618853032e-06,-1.486022505e-05,4.051407754e-06,2.895960173e-07,-1.085028364e-07,1.236231089e-05,3.007343929e-06,-4.179039935e-06,-5.988261778e-06,-1.318892165e-06,-1.433932408e-06
1.607000000e+01,6.485889757e-06,8.178422352e-06,2.806982773e-06,2.097683333e-06,1.540470480e-05,6.834156080e-06,5.635335729e-06,-1.075603022e-05,6.875303095e-06,-1.235427502e-06,1.942508778e-05,-4.457909571e-06
1.608000000e+01,3.484534108e-06,7.460598704e-06,-5.259947732e-06,-8.798521463e-06,-1.268728627e-05,-2.707924559e-06,-1.153825692e-05,-3.913833366e-06,-1.261468627e-05,3.727503700e-06,-4.397242191e-06,-5.578730864e-06
1.609000000e+01,-1.053318258e-05,2.473926155e-06,-2.436647918e-06,-1.393049273e-05,-4.154227369e-06,-1.779908085e-06,5.410817562e-07,3.701020036e-06,-2.145179541e-06,-7.759461212e-06,9.202717840e-07,-9.870943406e-07
1.610000000e+01,-1.823733445e-05,3.339205090e-06,5.310326950e-06,-1.405277894e-05,-6.209841840e-06,1.223931435e-05,-4.269017768e-06,7.423000066e-06,4.309587918e-06,2.885496177e-06,1.886603310e-05,-3.855052374e-06
1.611000000e+01,1.201636391e-05,-3.978595250e-06,8.862183669e-06,-9.406166415e-06,-2.048629107e-06,-1.047651630e-06,2.365737332e-06,6.101041975e-06,1.036341377e-05,3.801404714e-06,1.501248609e-07,-1.453697178e-05
1.612000000e+01,6.045566803e-06,-1.713176018e-06,1.009990951e-05,4.212202917e-06,8.321738053e-06,7.921278870e-06,1.279739158e-05,8.758209929e-06,-2.425115761e-07,4.112831398e-06,2.736635422e-06,-6.273517260e-06
1.613000000e+01,1.661115318e-05,6.848530634e-06,3.242204653e-07,1.507928840e-06,4.269697952e-06,1.366075581e-05,-1.268626511e-06,9.899255594e-06,7.028581429e-06,-2.049615055e-06,-1.340260370e-06,6.842467170e-06
1.614000000e+01,5.878066492e-06,6.040966498e-06,6.154674809e-06,1.086697361e-05,1.195673832e-05,-4.535559245e-06,-1.901240080e-06,1.987680522e-05,2.227517438e-06,6.122259206e-06,8.510411941e-06,8.340622190e-07
1.615000000e+01,-2.206575244e-07,8.214915215e-06,2.495752824e-06,1.069081332e-05,4.766725447e-06,7.469636958e-06,1.957365110e-06,-6.966355511e-07,-8.976407047e-07,-1.565043568e-07,6.750857277e-07,8.910985163e-06
1.616000000e+01,-5.481243976e-07,1.272521532e-05,-3.972535803e-06,-2.404619843e-06,-1.324923554e-06,1.187601312e-05,-2.216925043e-06,-2.254353670e-06,-9.642234614e-06,-2.382899424e-05,1.316880188e-05,4.163895951e-06
1.617000000e+01,-2.077594175e-05,-3.740537885e-06,1.072546029e-05,-4.878887804e-06,-6.447563052e-06,-8.024377302e-07,-5.125699603e-06,-4.121595389e-06,6.817658717e-06,1.263419917e-06,1.122541899e-06,4.755551825e-06
1.618000000e+01,-6.900856664e-06,-4.595619559e-06,1.131894061e-06,-1.154378413e-05,3.134864914e-06,-1.495120639e-05,-3.114087677e-06,-1.870078969e-05,3.581810449e-07,5.788231628e-06,-3.906589526e-06,6.103910954e-08
1.619000000e+01,-8.239047408e-06,-1.768965264e-05,1.007834960e-05,1.831461221e-06,-3.840667650e-06,1.090238280e-06,-9.170665330e-06,-6.933871336e-06,-7.130546733e-06,-1.216238534e-05,-1.050929414e-05,-1.122157412e-05
1.620000000e+01,-4.462132203e-06,-8.165851286e-06,-2.886200467e-06,-1.103629978e-05,-1.702626872e-05,-1.391797809e-05,-2.317509258e-06,-6.780791048e-06,-8.801653750e-06,-2.557377408e-06,-7.681313078e-06,-1.348888074e-05
1.621000000e+01,-5.695742657e-06,-2.131306275e-06,-5.974177825e-06,-1.226204813e-05,-6.137637568e-06,8.968918197e-06,-8.800921996e-07,-4.838152634e-06,-9.009221457e-07,8.955956783e-07,-9.115272946e-06,-1.272946946e-05
1.622000000e+01,-1.460973463e-06,1.091724009e-05,1.190081106e-05,-2.659037826e-06,-5.539810350e-06,4.121081262e-06,2.028673231e-06,-1.275191654e-05,-1.350230871e-05,-9.770514904e-06,-2.035753648e-06,-3.380518160e-06
1.623000000e+01,-4.392065710e-06,-1.316173697e-05,-7.540408518e-06,-1.417824628e-05,-5.880152170e-06,-2.342137360e-06,-1.734461219e-05,-4.603001814e-06,-2.454052482e-07,2.126322887e-06,-5.094614344e-07,-1.376738563e-06
1.624000000e+01,-4.231646936e-06,-4.192950699e-06,-1.675797958e-06,-1.441963493e-05,1.098407924e-05,8.838678933e-06,-6.517456834e-06,6.861841872e-06,2.106965216e-06,7.303147390e-06,5.049973495e-06,1.025514829e-05
1.625000000e+01,1.012930767e-05,1.447510299e-06,2.472150095e-06,7.407115353e-09,4.305371917e-06,-6.508984992e-06,8.181046986e-06,6.204616536e-06,-1.011227933e-05,-5.362628551e-07,-2.965603267e-07,-1.054228219e-05
1.626000000e+01,-2.231774424e-06,-2.015668413e-06,3.220285670e-06,-1.342465106e-06,1.508046855e-05,-1.346973107e-06,3.893602308e-06,8.632067931e-06,2.459929788e-06,-1.225632185e-05,-8.223045198e-06,-3.942138042e-06
1.627000000e+01,-1.183134222e-06,-8.052303231e-06,-3.811416137e-06,1.357602715e-05,-2.743006014e-06,2.636635846e-06,-4.189694674e-06,4.678612207e-06,8.775992202e-07,-3.131924719e-07,-9.470940650e-07,1.309075587e-05
1.628000000e+01,5.930442584e-06,2.134773799e-07,-1.439572483e-05,-1.372183768e-07,-6.380029132e-06,-9.254046443e-06,1.007249915e-06,4.473729523e-06,6.330361421e-08,-8.636032597e-06,2.606189643e-07,-1.113648853e-05
1.629000000e+01,-1.650287063e-05,-5.976799989e-06,3.537639216e-06,-1.851817584e-06,-4.201299054e-06,2.511085846e-06,-7.646841228e-06,-2.154830560e-05,5.407583822e-07,-4.832811803e-06,-1.869332463e-06,-1.042313761e-05
1.630000000e+01,-7.761059287e-06,-2.402590632e-06,-1.039297077e-06,-1.113821005e-05,2.515477699e-06,1.355361139e-07,-1.217226647e-05,-1.472008435e-05,-9.988605620e-06,-1.560729849e-05,-7.363189847e-06,-6.647782523e-06
1.631000000e+01,-4.897189810e-06,-1.884984313e-06,-9.618261847e-06,-8.842015698e-06,-6.733033376e-06,-4.733308511e-06,-1.156113049e-05,-3.624004233e-06,6.567907817e-06,-3.906886636e-06,-6.725555633e-06,4.306993903e-07
1.632000000e+01,-1.317777459e-05,-9.367475460e-06,-1.679154691e-05,-1.004241985e-05,-2.074479253e-06,-1.061568415e-05,-8.421167633e-06,-1.253911041e-05,-1.607897231e-05,-2.689049659e-06,-1.521031016e-05,-7.263926734e-06
1.633000000e+01,5.283509410e-06,-1.134356649e-06,-6.821359807e-06,8.179055165e-06,4.994324977e-06,-2.486743919e-06,1.492627399e-07,-5.561967979e-06,-1.445424920e-06,-1.283500747e-05,6.645348930e-06,-1.201399102e-06
1.634000000e+01,-5.247543449e-07,1.221770487e-05,1.003074431e-05,9.208096535e-06,-1.435293184e-06,5.368531453e-06,-1.223211655e-05,-3.208830038e-06,-3.330543313e-06,-3.978525170e-06,-2.358230894e-06,-7.391181517e-06
1.635000000e+01,7.044086203e-06,1.242973423e-05,9.257666663e-07,9.591115175e-06,-7.975612404e-06,-1.117811179e-06,-2.466902066e-06,-1.399212221e-06,2.678685627e-06,4.401719739e-06,-1.193857735e-07,9.609717795e-06
1.636000000e+01,1.981511730e-05,1.057203709e-05,1.415030570e-05,2.878519417e-06,6.789135773e-06,1.233894179e-05,1.804241392e-05,6.841676277e-06,6.152738709e-06,1.292953849e-05,-3.536605554e-06,8.263709850e-06
1.637000000e+01,3.725242208e-06,1.357435144e-05,9.799919011e-06,9.947438202e-06,9.600412734e-06,4.696031340e-06,8.320304749e-06,3.438427094e-06,-5.297477701e-06,2.044615131e-05,2.288257543e-05,1.666634251e-06
1.638000000e+01,6.428937496e-06,1.199795751e-05,8.188803168e-06,3.375507578e-06,1.735467781e-05,6.397873605e-06,-1.760944699e-06,-6.480050159e-06,1.082464647e-05,-2.385354337e-06,-1.998055243e-06,9.578229005e-06
1.639000000e+01,-1.211160089e-05,3.415728285e-06,-6.165166535e-06,-4.910240018e-06,1.534122667e-05,9.065616032e-06,9.567128969e-06,1.411141345e-05,4.732641824e-06,1.279657704e-05,6.314014742e-06,6.362931502e-06
1.640000000e+01,-1.261384837e-05,9.086012167e-06,-1.073607485e-06,3.529661565e-06,6.720458725e-06,-7.016379691e-06,-2.846328739e-06,6.348921428e-06,6.634860168e-06,-1.621820428e-06,-1.753116667e-05,1.052941969e-05
1.641000000e+01,-6.428148351e-06,-5.043685908e-06,8.862890411e-07,-2.127983913e-06,-1.481015090e-06,1.052155690e-05,-7.939289777e-06,-7.101672816e-06,1.018367953e-05,-9.242619738e-06,1.127866070e-05,-1.705293943e-05
1.642000000e+01,7.950318259e-06,5.060861820e-06,-5.583236968e-06,-1.384124370e-05,2.363005581e-06,1.086692200e-05,-2.504083593e-06,9.658675784e-06,3.171479337e-06,6.755434377e-07,-3.497482955e-07,-1.213046176e-05
1.643000000e+01,-1.426697761e-05,5.310068385e-06,-4.773444518e-06,-1.904348816e-05,-3.873379612e-06,-7.580354451e-06,2.387123367e-07,4.559928285e-06,-8.565915761e-06,-2.272498176e-06,8.408024292e-06,3.403466275e-06
1.644000000e+01,-3.458471082e-06,1.090368565e-05,-3.138161097e-07,-8.932174543e-06,-1.652835516e-05,-4.625794760e-06,1.844461566e-05,2.978204460e-06,1.339856137e-06,-2.468797762e-06,1.587026798e-06,1.706425045e-05
1.645000000e+01,1.051696928e-05,-2.531116524e-06,1.652323252e-06,-3.486835172e-06,8.095859131e-06,-3.232800598e-06,6.011510306e-06,1.428564222e-06,-1.655644503e-06,6.748153903e-06,1.328179947e-06,6.676382489e-06
1.646000000e+01,1.925787245e-05,1.257593587e-05,5.713067526e-06,3.114048822e-06,8.612912874e-06,8.461229157e-07,3.851515568e-06,8.655204693e-06,1.434291237e-05,6.445721367e-06,1.114934297e-06,1.458893481e-05
1.647000000e+01,1.230526783e-05,-3.769333801e-06,1.408178967e-05,1.421325997e-05,2.191180814e-06,6.909866420e-06,3.927204143e-06,6.273835842e-06,1.699151174e-05,4.760319800e-06,1.570189501e-05,2.473220078e-05
1.648000000e+01,8.927960694e-07,1.287513815e-06,6.717413018e-07,1.768454789e-05,1.238711328e-05,4.545189788e-06,-6.909259273e-06,4.595131522e-06,8.937609364e-06,1.287447059e-05,1.367174964e-05,9.965609934e-06
1.649000000e+01,-9.790366856e-06,-9.376275244e-06,5.916005563e-06,6.475758103e-06,7.953282169e-06,6.102951185e-06,-3.880197918e-07,-1.583896800e-06,-1.313896931e-06,3.524529012e-06,-2.627536279e-06,-2.265467625e-07
1.650000000e+01,5.571745207e-06,1.432964616e-06,9.201019628e-06,-4.514859622e-06,-5.908053876e-06,-5.191240357e-06,-6.566901253e-06,-7.764516688e-06,2.358253936e-06,9.456967980e-06,-4.789543315e-06,8.007273371e-06
1.651000000e+01,-2.164556113e-07,-1.247780869e-06,-1.707728593e-06,-8.090341519e-06,1.267286646e-05,-7.276189032e-07,1.234496980e-05,-8.592197869e-06,-9.628774563e-06,-7.578475759e-06,1.853788810e-06,-7.969845859e-06
1.652000000e+01,-9.828752344e-06,4.076284842e-06,-1.512042609e-05,-3.570666734e-06,-7.707703474e-06,-9.240463139e-06,-1.487443520e-06,-8.854775242e-06,-9.863957977e-06,-1.141515683e-05,4.643806772e-06,-2.185913690e-05
1.653000000e+01,-1.013493012e-05,5.189483117e-06,-1.825525481e-06,-9.329970598e-06,4.131631212e-06,-7.257176529e-06,-1.363834306e-05,-1.591431400e-06,-2.132950923e-06,3.902587539e-06,-1.033406836e-06,-4.591522319e-06
1.654000000e+01,-7.602449133e-06,-2.756228401e-06,-1.592488148e-06,-7.130825908e-06,-6.998864888e-06,-1.135080846e-05,-7.345377314e-06,4.463693286e-07,-1.327417753e-05,-7.788447860e-06,-1.242103332e-06,2.931619354e-06
1.655000000e+01,-5.043269311e-06,-2.346660704e-06,-2.215507954e-05,6.131090639e-06,-1.105086428e-05,-1.221971577e-05,-8.941689581e-06,6.495776863e-07,-7.994978187e-06,2.626494669e-06,-5.907597322e-06,-7.242364795e-06
1.656000000e+01,1.239023678e-06,4.985460550e-06,4.375744246e-06,1.079804034e-05,-1.555548899e-05,9.002656883e-06,4.482915660e-06,1.253264934e-06,-1.274420129e-06,-4.212324962e-06,-6.775859225e-06,5.845662020e-06
1.657000000e+01,-2.087986434e-06,6.979979881e-06,-3.187023675e-07,1.869986363e-06,-7.381689344e-06,4.839388973e-06,-4.209962939e-06,-6.206074604e-06,4.768278033e-06,-1.240090511e-06,-1.696504296e-05,-2.131167068e-07
1.658000000e+01,4.690966859e-06,2.995310854e-06,6.408204663e-06,-1.028948086e-06,2.381679078e-06,-1.609874657e-05,1.907898805e-06,6.738464558e-06,-1.326324350e-05,5.635060509e-06,-1.070872230e-05,1.572713640e-05
1.659000000e+01,1.547828748e-05,1.339720118e-05,7.270422927e-06,5.450024778e-06,-8.191351463e-07,3.498936831e-07,1.456150153e-05,-5.964869099e-06,8.185754915e-06,6.187919089e-06,1.083283706e-05,-4.409833851e-06
1.660000000e+01,1.188758187e-06,-3.699142586e-06,-5.333380729e-08,-2.296118953e-06,1.242345219e-05,-2.909177193e-06,-4.393471157e-06,-8.963478753e-08,1.921511665e-06,-4.251936665e-06,-2.401509599e-06,-5.896479807e-06
1.661000000e+01,1.132597342e-05,-9.082430856e-06,-3.374191192e-06,7.763441670e-07,-3.821637857e-06,-3.667209647e-06,-2.452213313e-07,-8.338283990e-06,-4.960619092e-06,-3.489591094e-06,-4.370167024e-06,3.472912255e-07
1.662000000e+01,6.556739135e-06,1.770525537e-06,-3.284637970e-06,-5.310851379e-06,-7.654999944e-06,6.571018167e-06,-5.023656381e-06,-1.038748792e-05,-9.171504929e-06,-6.756875773e-06,4.960740512e-06,1.608972090e-06
1.663000000e+01,-4.174554027e-06,1.551565177e-06,-2.632271450e-06,-3.971890881e-06,-2.609120580e-06,-1.370584490e-05,-8.224081741e-06,-2.409159706e-05,-8.093235061e-06,-3.044924195e-06,-3.642637900e-06,1.886047564e-06
1.664000000e+01,-1.066925027e-05,-3.300133116e-06,-6.699802215e-06,1.386858738e-06,-5.942379299e-06,-1.866492943e-05,-5.355458054e-06,-5.600659952e-06,-5.708388712e-06,-2.435150859e-05,-2.059969430e-06,-3.676882787e-06
1.665000000e+01,7.912950579e-07,-1.024990687e-05,4.594270117e-06,-1.074227451e-06,-1.342787169e-05,-1.159289625e-05,-1.148022206e-05,-7.260328743e-06,-1.618850154e-05,1.035503805e-06,3.520356396e-06,-1.125337326e-05
1.666000000e+01,-1.019985312e-05,6.424013044e-06,-3.932804215e-07,-1.050483577e-06,3.076026591e-06,4.550027773e-06,-1.458819831e-05,-1.689137407e-07,9.561504658e-07,-9.095209376e-06,-2.102156555e-05,2.808208874e-06
1.667000000e+01,-4.777802392e-06,2.287188941e-06,-7.739212819e-07,6.862406473e-06,6.607499374e-06,-6.739019949e-07,-2.069864967e-07,-8.690046965e-06,8.117642818e-07,-2.303656094e-06,1.195120755e-05,1.740065953e-05
1.668000000e+01,5.250794956e-06,3.395953980e-06,4.807139544e-06,1.263365678e-06,-2.320041888e-06,1.198366586e-05,1.584795654e-05,1.332595342e-06,1.771785550e-05,4.817695795e-06,6.017439715e-06,2.113391059e-05
1.669000000e+01,8.450585354e-06,7.949801948e-07,5.927065715e-06,1.424598428e-05,1.337948175e-05,9.328682785e-06,1.262691692e-05,6.159762955e-06,1.595711213e-05,1.095696769e-05,-1.127010876e-05,-3.264405220e-06
1.670000000e+01,5.668549774e-06,6.471634961e-06,9.425758157e-06,-6.853895325e-06,3.466149345e-07,1.485859883e-05,1.185505683e-05,4.757688825e-06,6.155822762e-06,4.422411683e-06,1.614455961e-06,6.783246655e-06
1.671000000e+01,-5.657410078e-06,2.255838048e-06,-6.363553743e-06,9.572499596e-06,1.463893270e-05,-2.033628887e-06,1.772132541e-06,1.265001404e-06,-1.746146461e-06,-1.044763747e-06,3.945143005e-06,1.271977886e-05
1.672000000e+01,4.676496101e-06,-6.872838736e-06,9.015733930e-09,1.500509953e-06,1.172842501e-05,1.349579325e-05,9.587619625e-06,2.312735598e-05,-9.270704848e-06,-4.818305686e-06,1.282743993e-06,8.307798773e-06
1.673000000e+01,-2.245780686e-06,-3.931452213e-06,4.697737099e-06,8.491433623e-06,1.937832869e-06,-6.506568733e-06,-5.847706873e-06,5.177867941e-06,-1.396898548e-06,7.787490507e-07,-1.255352457e-06,-6.070340747e-06
1.674000000e+01,2.623927442e-06,-4.049438052e-06,-1.540310857e-06,-5.505977768e-06,4.172062530e-06,-4.853097776e-06,-2.832235184e-07,-6.432322448e-06,1.491303673e-05,-5.194639057e-06,8.967056137e-07,5.087144151e-06
1.675000000e+01,-5.378114735e-07,2.231849354e-06,-4.520772314e-06,-2.895511513e-06,3.058552761e-06,-6.842977320e-06,-2.200868850e-06,-3.561787052e-06,-4.489598386e-06,2.174088057e-06,-1.527349377e-05,5.689923988e-06
1.676000000e+01,1.724935534e-06,-4.446722842e-06,-6.915718118e-07,7.908119686e-06,-5.937896502e-06,-6.818156595e-06,-7.050115768e-06,1.556654981e-05,-2.369817249e-06,5.422348741e-06,2.934236682e-06,-4.719261494e-07
1.677000000e+01,4.463900963e-06,5.542190772e-06,9.236350563e-06,-7.225548609e-06,3.849940018e-06,-9.544922674e-06,1.519679468e-05,2.958807993e-06,4.377268855e-06,-1.331611493e-06,4.508290295e-06,-8.620735908e-07
1.678000000e+01,-1.179526446e-05,-5.177140565e-06,-2.245204604e-06,-5.742999658e-06,5.882826718e-06,-3.211452972e-06,4.575062823e-06,1.819873130e-06,8.650511225e-06,3.155197715e-06,5.380996131e-06,1.804871974e-05
1.679000000e+01,-5.758678955e-06,2.474204636e-06,4.978433316e-07,3.537473777e-06,2.159911465e-06,1.235569919e-05,1.564870455e-05,6.281316784e-06,2.121681860e-06,9.362256781e-06,4.395983963e-06,7.057375443e-06
1.680000000e+01,5.695506375e-06,1.172080330e-05,1.152629279e-05,1.624711092e-05,-1.002603384e-05,1.062437041e-07,2.268386520e-05,1.174298130e-06,-4.619027298e-06,8.471290026e-06,1.673944533e-05,1.356139516e-05
1.681000000e+01,7.692503713e-06,1.350859445e-05,2.838571472e-06,1.393556542e-05,-2.900554184e-06,7.373837983e-06,-7.460863064e-07,7.900100130e-06,4.298372028e-07,6.839498846e-06,7.083971002e-06,1.101815842e-05
1.682000000e+01,1.828482280e-05,1.080218399e-05,2.719388606e-06,-1.011944152e-05,-9.021127770e-06,5.023267998e-06,-1.329621315e-06,5.485589377e-06,1.234411485e-05,1.182962586e-05,3.080177593e-06,4.657209072e-06
1.683000000e+01,-4.247999535e-06,-4.910478970e-06,-3.423709419e-06,-1.719009298e-06,7.511877931e-06,8.037199023e-06,3.100680008e-06,-1.310368254e-05,-7.402672327e-06,-1.711313455e-06,-5.263450173e-07,-1.340751570e-06
1.684000000e+01,8.774136694e-06,3.163090548e-07,-1.751783135e-05,5.447339762e-06,1.472601561e-05,-1.363520879e-05,-6.464937975e-07,8.138039457e-06,-5.465593210e-06,-1.256183111e-05,1.329034542e-05,-1.612047542e-06
1.685000000e+01,-8.395488836e-07,-7.254225078e-06,-1.405136315e-05,-9.714694576e-06,-9.833117094e-06,-9.730308661e-06,-2.220985401e-06,-1.003260437e-05,4.759910429e-06,-1.381102152e-05,-1.185671258e-05,-5.255089745e-06
1.686000000e+01,-3.489307344e-06,-1.678115981e-05,-1.270777038e-05,-1.169119079e-05,-4.664736429e-06,-8.863709548e-06,-6.741825425e-06,-6.211443699e-06,2.467097017e-07,-1.228666172e-05,-1.174213790e-05,-5.177831800e-06
1.687000000e+01,-8.239941935e-06,-4.068651164e-06,2.967161690e-06,1.401967904e-06,-1.288767665e-05,-1.908027613e-06,-9.160281770e-06,-6.373688397e-06,-3.181353203e-06,2.261110937e-06,-6.709305667e-06,3.191696264e-06
1.688000000e+01,-5.803699342e-06,-1.232623532e-06,5.663302829e-06,-3.361441660e-06,1.602770959e-06,-6.362459500e-06,-3.758330459e-06,-8.770197120e-06,-1.682825828e-05,-7.947894899e-07,-3.384644834e-06,-7.950889378e-06
1.689000000e+01,-2.269972613e-06,-1.543273662e-05,4.159084839e-06,-2.908585673e-06,4.600494955e-07,-1.252171208e-05,5.098346171e-06,-1.120476079e-05,1.047174077e-06,7.389935365e-06,-1.163396804e-06,-1.200193967e-05
1.690000000e+01,-9.750799247e-06,-1.170754823e-05,1.263874919e-06,1.864386290e-06,8.919511715e-07,-6.849026898e-06,-8.102007378e-06,-2.900733692e-07,-2.593450433e-06,4.168821286e-06,5.052841221e-06,-3.322166537e-06
1.691000000e+01,1.186440646e-05,6.472040957e-06,1.004068757e-05,6.064829242e-06,-1.345219570e-07,-1.402770225e-06,1.545556281e-05,1.338230555e-06,4.751384505e-06,-5.532660434e-06,-1.961753152e-06,2.534439376e-06
1.692000000e+01,-2.085262342e-06,2.195622221e-06,-1.123913040e-05,-4.996655766e-06,1.250704154e-05,-2.570930453e-06,8.685227274e-06,-7.116515776e-06,-7.519928143e-06,2.366595853e-06,9.438662533e-06,-7.192292410e-06
1.693000000e+01,4.928165162e-06,-8.711917096e-06,-6.275980476e-06,1.730639360e-05,9.899705224e-07,6.254131753e-06,-4.239552513e-06,8.816630201e-06,-2.849332633e-06,-6.490232131e-06,-8.665790407e-06,8.160160360e-06
1.694000000e+01,1.081990192e-05,6.940533446e-07,6.745675249e-06,-2.644759303e-06,3.400165229e-06,-7.982008767e-06,-7.266190129e-06,-6.405097293e-06,6.905923697e-06,-2.793430201e-06,1.406982372e-06,-9.581842269e-06
1.695000000e+01,-1.537831355e-05,-7.943276720e-08,-4.142353159e-06,6.262456629e-06,-4.496741536e-06,-1.277796082e-06,-1.335610306e-05,-8.055653272e-06,-5.560339881e-06,8.631224118e-06,-7.256843768e-06,-5.898448752e-06
1.696000000e+01,-9.917822459e-06,-3.639977060e-06,-2.811405042e-06,9.847130582e-06,-7.222826728e-06,-6.540302070e-06,-1.096823905e-05,-1.851631576e-05,-1.351337257e-05,-8.224513602e-06,-9.061790834e-08,-6.534174979e-06
1.697000000e+01,-1.418489397e-05,-1.135679555e-05,-7.556570938e-06,-5.597025952e-06,-7.540559264e-06,-1.038455852e-05,4.625055350e-07,-1.320452391e-05,-3.670371188e-06,1.275135990e-05,-4.017969249e-06,-4.056605768e-06
1.698000000e+01,-1.018521506e-05,-7.193972612e-06,-1.991133027e-05,-8.855848819e-06,-8.279485876e-06,-1.682552506e-05,-3.976906115e-06,-1.258344694e-05,-6.144757647e-06,-8.072280325e-06,-1.192529326e-05,-1.732877295e-06
1.699000000e+01,6.404262078e-06,1.061765013e-05,-5.294447031e-06,-5.543575514e-07,3.231615057e-06,-3.572776592e-06,-2.698020225e-06,2.971652834e-06,-9.476368198e-06,-2.798558428e-06,9.359605136e-06,1.379516845e-06
1.700000000e+01,-1.158565731e-05,2.386898600e-06,-6.297489687e-06,1.130528593e-05,-2.163568359e-06,6.003120032e-06,2.100817669e-06,8.267811119e-06,2.764407000e-07,3.705625932e-06,-7.098866078e-06,7.309060577e-06
1.701000000e+01,-1.480307048e-06,1.241109913e-05,4.606712620e-06,5.458205697e-06,-4.946967701e-06,2.384247773e-05,3.816331605e-06,8.210858298e-06,5.803949255e-08,-1.198255644e-05,1.128280729e-05,1.349409409e-05
1.702000000e+01,6.284870684e-06,4.574608715e-06,9.307462801e-06,7.994785158e-06,1.330802752e-05,1.223809286e-05,1.152227435e-05,9.266008744e-07,5.180049649e-06,4.807354507e-06,4.100318472e-06,-2.808325990e-07
1.703000000e+01,5.243352990e-06,-1.843816432e-06,5.353363906e-06,-8.343599806e-06,5.018087574e-07,1.816766403e-06,6.829220587e-06,8.479885419e-06,3.940323418e-06,9.871939621e-06,1.953259058e-06,7.887622815e-06
1.704000000e+01,-6.219687323e-07,1.367828443e-05,2.748374420e-07,5.169852648e-06,-1.607418099e-06,8.934225557e-06,8.344488211e-06,7.157074280e-06,1.035506079e-05,-1.011304720e-06,9.043752378e-06,1.502947913e-05
1.705000000e+01,8.161810149e-07,-2.142039984e-06,1.379060412e-05,2.064764911e-06,1.278270122e-05,1.266963024e-05,6.541621825e-06,-2.561749594e-06,6.480913445e-06,1.164284364e-05,3.152247378e-06,4.931472259e-06
1.706000000e+01,8.987832110e-06,-7.458156646e-06,4.830087510e-06,2.927044112e-07,6.346362994e-06,-1.568856333e-06,8.594429709e-06,-4.004735038e-07,3.484055340e-06,2.931375083e-06,-4.364640188e-06,-4.655804158e-06
1.707000000e+01,5.358616861e-06,7.419810269e-06,9.726289208e-06,1.052989365e-06,-2.458127900e-06,1.283108744e-06,-3.929556810e-06,-1.024219928e-05,-7.476417838e-06,-8.494937203e-06,-2.584256631e-06,-1.030613171e-05
1.708000000e+01,-1.010065313e-05,-1.018285870e-05,-6.883637444e-06,-4.534711857e-06,-2.412003383e-06,4.511337546e-06,3.004685005e-06,4.565044538e-06,7.287473879e-06,1.184549850e-05,6.060253725e-06,1.721776455e-06
1.709000000e+01,-3.679024954e-06,3.908169608e-06,1.016922895e-05,-1.334777736e-06,3.115875556e-06,-4.573575658e-06,-9.157914606e-07,9.214619073e-06,3.375974556e-06,-1.156085929e-05,2.566269669e-06,-2.161715747e-06
1.710000000e+01,3.939141710e-06,5.141849181e-07,9.942624792e-06,-1.030782159e-08,-6.130830711e-06,-5.458024089e-06,-2.715913667e-06,-2.927422990e-06,-1.338066351e-05,-1.239855273e-05,-2.818805590e-06,-8.196251834e-06
1.711000000e+01,4.642002467e-06,-3.647717112e-06,4.065331028e-06,1.054003188e-05,-1.491885038e-06,7.085849214e-06,5.344701761e-06,3.060198157e-06,6.064810784e-06,-7.346258588e-06,5.572384836e-06,-2.000032309e-06
1.712000000e+01,1.244546847e-05,1.288461527e-05,1.109343372e-05,1.000504342e-05,1.656403959e-05,3.367157081e-06,3.777042530e-06,5.518610358e-06,-3.415268242e-06,-4.601063870e-06,1.086658935e-05,8.479872916e-07
1.713000000e+01,1.258336931e-05,2.062747040e-05,1.773043305e-06,-4.459166864e-06,9.345502012e-06,-1.223980251e-05,1.076212258e-05,1.016493775e-05,1.010556870e-05,1.292168325e-05,6.505568129e-06,1.046279005e-06
1.714000000e+01,5.799428474e-08,3.790820237e-06,1.345115817e-05,4.467653867e-06,1.102492453e-05,3.026933072e-06,5.565289143e-06,-1.002284467e-06,1.371034582e-05,2.512433697e-06,2.099863598e-05,2.669390930e-06
1.715000000e+01,4.254578977e-06,8.027439323e-06,-2.733664627e-06,3.025955079e-07,1.330430634e-06,1.591289155e-06,2.032454404e-06,9.228275234e-06,6.263369118e-06,3.107342911e-06,1.715958616e-05,4.576230466e-06
1.716000000e+01,-1.073058533e-05,2.698730469e-06,3.080988147e-06,-3.315542699e-06,8.452240860e-06,-3.936227577e-06,-3.195745029e-06,1.797703486e-06,-4.536862403e-06,8.560129478e-06,1.480675373e-06,3.477952123e-06
1.717000000e+01,2.332082461e-06,8.283692400e-06,-9.837804833e-06,8.416370370e-06,-4.268861484e-06,-2.159382801e-06,-3.706621849e-06,-8.421526853e-06,3.109893948e-06,-1.166531598e-05,2.461464320e-06,6.729067800e-06
1.718000000e+01,-3.155546829e-06,-1.930367442e-05,-1.052085032e-05,-6.231339270e-06,-5.317477905e-06,2.563319206e-06,4.651607604e-06,-5.639446833e-06,2.363161924e-06,-1.073454496e-05,1.432575031e-06,-8.874189474e-06
